Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
7933,DataTech Solutions,Search,Women 25-34,15 days,Email,14%,"$7,488.00",3.04,Chicago,Mandarin,983,3637,7,Tech Enthusiasts,25-09-2021
7934,Innovate Industries,Social Media,Women 35-44,30 days,Website,11%,"$16,937.00",4.77,Los Angeles,French,904,3071,3,Tech Enthusiasts,26-09-2021
7935,Innovate Industries,Display,Men 18-24,15 days,Instagram,3%,"$10,503.00",7.5,Houston,Mandarin,346,8689,10,Foodies,27-09-2021
7936,TechCorp,Display,Men 18-24,45 days,Google Ads,15%,"$14,173.00",5.67,Houston,French,146,8327,5,Health & Wellness,28-09-2021
7937,DataTech Solutions,Email,All Ages,30 days,Google Ads,4%,"$7,511.00",3.34,Miami,German,486,4156,9,Fashionistas,29-09-2021
7938,DataTech Solutions,Display,Men 25-34,45 days,Email,6%,"$10,846.00",3.37,Houston,Spanish,259,9688,8,Outdoor Adventurers,30-09-2021
7939,Alpha Innovations,Display,Men 18-24,30 days,YouTube,3%,"$17,526.00",7.62,Los Angeles,Spanish,813,8006,6,Fashionistas,01-10-2021
7940,Alpha Innovations,Social Media,Women 35-44,30 days,Website,5%,"$12,542.00",7.48,Houston,English,864,9058,6,Tech Enthusiasts,02-10-2021
7941,NexGen Systems,Search,All Ages,60 days,Google Ads,5%,"$18,822.00",5.43,Chicago,German,855,3033,3,Foodies,03-10-2021
7942,TechCorp,Social Media,All Ages,30 days,Instagram,9%,"$18,600.00",7.17,Los Angeles,French,825,7853,10,Health & Wellness,04-10-2021
7943,DataTech Solutions,Search,Men 25-34,60 days,Email,3%,"$12,874.00",6.2,Los Angeles,French,217,9358,1,Tech Enthusiasts,05-10-2021
7944,Innovate Industries,Email,Women 25-34,60 days,Email,3%,"$12,312.00",7.4,Houston,Spanish,924,5244,7,Fashionistas,06-10-2021
7945,Innovate Industries,Display,All Ages,30 days,YouTube,10%,"$5,336.00",2.88,Houston,Mandarin,826,5629,9,Outdoor Adventurers,07-10-2021
7946,Innovate Industries,Search,Men 25-34,30 days,Google Ads,9%,"$14,708.00",2.71,Houston,Spanish,862,9848,3,Foodies,08-10-2021
7947,NexGen Systems,Search,Men 18-24,60 days,Google Ads,3%,"$14,596.00",3.57,Miami,Spanish,590,8173,9,Fashionistas,09-10-2021
7948,DataTech Solutions,Influencer,Women 35-44,45 days,Facebook,8%,"$8,048.00",2.84,Houston,French,452,9463,5,Outdoor Adventurers,10-10-2021
7949,NexGen Systems,Display,Men 25-34,45 days,YouTube,10%,"$17,605.00",6.33,Los Angeles,English,571,8622,9,Health & Wellness,11-10-2021
7950,Innovate Industries,Search,Women 35-44,30 days,Google Ads,8%,"$12,348.00",4.82,Houston,Mandarin,842,2452,6,Outdoor Adventurers,12-10-2021
7951,Innovate Industries,Display,Women 35-44,60 days,Facebook,13%,"$6,059.00",3.38,New York,German,825,8384,1,Tech Enthusiasts,13-10-2021
7952,Alpha Innovations,Influencer,Women 35-44,15 days,YouTube,7%,"$5,819.00",7.08,Houston,English,387,1194,6,Outdoor Adventurers,14-10-2021
7953,NexGen Systems,Display,Women 25-34,60 days,Facebook,10%,"$16,529.00",7.58,Los Angeles,Mandarin,675,3927,10,Foodies,15-10-2021
7954,DataTech Solutions,Email,All Ages,60 days,YouTube,9%,"$8,155.00",3.38,Los Angeles,Spanish,882,1225,6,Health & Wellness,16-10-2021
7955,Innovate Industries,Display,Men 18-24,15 days,Facebook,4%,"$6,964.00",3.06,Houston,Spanish,398,4513,8,Foodies,17-10-2021
7956,DataTech Solutions,Social Media,Men 25-34,45 days,Instagram,3%,"$14,712.00",3.06,Miami,English,121,2267,3,Health & Wellness,18-10-2021
7957,NexGen Systems,Social Media,Men 25-34,30 days,Website,6%,"$10,558.00",5.6,Los Angeles,French,142,5480,6,Foodies,19-10-2021
7958,NexGen Systems,Social Media,Men 25-34,45 days,Instagram,7%,"$6,248.00",4.94,Houston,German,594,9256,1,Health & Wellness,20-10-2021
7959,Innovate Industries,Influencer,All Ages,15 days,YouTube,14%,"$7,416.00",4.71,Los Angeles,Mandarin,119,4524,1,Health & Wellness,21-10-2021
7960,NexGen Systems,Search,All Ages,45 days,Email,7%,"$7,477.00",7.82,Chicago,English,223,7145,5,Fashionistas,22-10-2021
7961,NexGen Systems,Email,Women 35-44,15 days,YouTube,11%,"$5,554.00",3.44,Chicago,German,979,5347,1,Fashionistas,23-10-2021
7962,DataTech Solutions,Influencer,Women 25-34,60 days,Email,9%,"$6,735.00",5.38,Los Angeles,French,746,7222,3,Fashionistas,24-10-2021
7963,TechCorp,Search,Men 18-24,45 days,Google Ads,6%,"$18,769.00",6,Miami,Spanish,585,2167,4,Health & Wellness,25-10-2021
7964,DataTech Solutions,Email,All Ages,15 days,Email,10%,"$14,116.00",2.61,Miami,French,234,1905,9,Fashionistas,26-10-2021
7965,DataTech Solutions,Email,Women 35-44,30 days,Facebook,2%,"$8,680.00",6.91,New York,Mandarin,495,1445,6,Health & Wellness,27-10-2021
7966,Innovate Industries,Email,Men 18-24,60 days,Facebook,9%,"$6,933.00",2.78,Houston,English,275,6100,1,Tech Enthusiasts,28-10-2021
7967,Alpha Innovations,Social Media,Men 25-34,60 days,Google Ads,13%,"$15,016.00",5.63,Houston,Spanish,347,5804,8,Outdoor Adventurers,29-10-2021
7968,Alpha Innovations,Search,Men 25-34,15 days,Email,3%,"$6,523.00",5.35,Chicago,Mandarin,404,8344,5,Health & Wellness,30-10-2021
7969,Alpha Innovations,Email,All Ages,30 days,Instagram,5%,"$12,817.00",6.66,New York,Mandarin,499,9208,10,Tech Enthusiasts,31-10-2021
7970,DataTech Solutions,Display,All Ages,60 days,Google Ads,11%,"$15,106.00",6.02,Houston,French,806,1188,4,Outdoor Adventurers,01-11-2021
7971,Innovate Industries,Display,Men 18-24,30 days,Instagram,12%,"$7,251.00",6.49,Los Angeles,Spanish,144,9826,3,Foodies,02-11-2021
7972,Innovate Industries,Search,Women 35-44,30 days,Facebook,7%,"$18,820.00",3.65,Miami,Mandarin,535,5715,5,Tech Enthusiasts,03-11-2021
7973,DataTech Solutions,Search,All Ages,30 days,Email,9%,"$10,488.00",4.09,New York,Spanish,346,2287,4,Fashionistas,04-11-2021
7974,Innovate Industries,Social Media,Women 25-34,60 days,Email,1%,"$9,196.00",2.46,New York,French,840,7300,8,Outdoor Adventurers,05-11-2021
7975,Innovate Industries,Display,Men 25-34,15 days,Facebook,1%,"$5,962.00",3.53,Los Angeles,English,925,2396,8,Foodies,06-11-2021
7976,Innovate Industries,Display,Men 18-24,15 days,Email,14%,"$13,655.00",4.85,New York,French,264,7838,7,Foodies,07-11-2021
7977,TechCorp,Search,All Ages,45 days,YouTube,8%,"$7,414.00",5.78,Miami,English,534,5938,1,Fashionistas,08-11-2021
7978,Innovate Industries,Influencer,Women 35-44,30 days,YouTube,5%,"$18,917.00",2.83,Houston,French,236,2873,6,Foodies,09-11-2021
7979,Alpha Innovations,Display,Men 18-24,30 days,Google Ads,8%,"$19,932.00",4.11,New York,English,765,8121,3,Fashionistas,10-11-2021
7980,NexGen Systems,Social Media,Men 18-24,30 days,Email,5%,"$10,858.00",4.76,New York,English,360,8563,10,Tech Enthusiasts,11-11-2021
7981,TechCorp,Influencer,Women 25-34,45 days,YouTube,6%,"$16,585.00",6.38,Miami,English,685,1528,7,Outdoor Adventurers,12-11-2021
7982,NexGen Systems,Influencer,Women 25-34,45 days,Google Ads,7%,"$11,276.00",3.66,Miami,German,660,5366,3,Foodies,13-11-2021
7983,Alpha Innovations,Search,All Ages,60 days,Google Ads,4%,"$17,679.00",4.47,Los Angeles,Mandarin,113,1621,6,Outdoor Adventurers,14-11-2021
7984,NexGen Systems,Influencer,All Ages,60 days,Website,9%,"$16,785.00",3.65,Los Angeles,German,498,9931,8,Outdoor Adventurers,15-11-2021
7985,Innovate Industries,Search,All Ages,45 days,YouTube,2%,"$17,579.00",4.83,Los Angeles,French,693,2895,1,Foodies,16-11-2021
7986,Innovate Industries,Display,All Ages,45 days,Facebook,3%,"$9,508.00",6.83,Chicago,German,810,6321,2,Outdoor Adventurers,17-11-2021
7987,DataTech Solutions,Email,Women 25-34,45 days,Website,7%,"$17,221.00",2.75,Los Angeles,Spanish,121,2909,4,Outdoor Adventurers,18-11-2021
7988,TechCorp,Influencer,Men 18-24,45 days,YouTube,10%,"$11,180.00",4.28,New York,Mandarin,256,6042,4,Health & Wellness,19-11-2021
7989,Innovate Industries,Search,Men 25-34,15 days,Facebook,8%,"$15,133.00",7.88,Chicago,German,833,5671,6,Health & Wellness,20-11-2021
7990,Alpha Innovations,Display,Men 18-24,60 days,YouTube,13%,"$10,892.00",7.91,Chicago,Spanish,668,7228,7,Tech Enthusiasts,21-11-2021
7991,Innovate Industries,Social Media,Men 25-34,45 days,Instagram,9%,"$10,263.00",3.22,Houston,Mandarin,187,5892,10,Outdoor Adventurers,22-11-2021
7992,TechCorp,Influencer,Women 25-34,15 days,Google Ads,4%,"$14,938.00",6.72,Houston,Mandarin,832,3047,8,Fashionistas,23-11-2021
7993,Alpha Innovations,Influencer,Men 18-24,45 days,Facebook,3%,"$17,610.00",7.28,New York,Spanish,884,4697,2,Foodies,24-11-2021
7994,Innovate Industries,Search,Men 18-24,45 days,Website,4%,"$15,173.00",2.16,Chicago,Mandarin,185,1470,4,Outdoor Adventurers,25-11-2021
7995,NexGen Systems,Display,Men 25-34,15 days,Instagram,13%,"$12,620.00",5.22,Los Angeles,Spanish,245,6210,1,Foodies,26-11-2021
7996,NexGen Systems,Email,Men 18-24,60 days,Facebook,12%,"$7,134.00",6.1,New York,French,479,6073,7,Tech Enthusiasts,27-11-2021
7997,DataTech Solutions,Search,All Ages,15 days,Website,2%,"$19,704.00",5.71,Miami,German,349,6027,7,Foodies,28-11-2021
7998,NexGen Systems,Influencer,Women 25-34,45 days,Instagram,3%,"$17,591.00",2.83,Los Angeles,English,318,1991,10,Foodies,29-11-2021
7999,TechCorp,Social Media,Men 25-34,30 days,Website,11%,"$9,817.00",2.25,Chicago,French,511,1768,6,Outdoor Adventurers,30-11-2021
8000,Alpha Innovations,Display,Women 25-34,60 days,Email,14%,"$8,038.00",5.67,Miami,Spanish,431,8761,3,Outdoor Adventurers,01-12-2021
8001,Innovate Industries,Social Media,Women 25-34,30 days,Instagram,2%,"$8,258.00",5.19,New York,German,675,4124,3,Health & Wellness,02-12-2021
8002,TechCorp,Display,All Ages,60 days,Email,9%,"$18,271.00",5.5,New York,German,560,5334,1,Foodies,03-12-2021
8003,DataTech Solutions,Social Media,Women 25-34,45 days,Instagram,7%,"$18,835.00",7.33,Chicago,German,448,3093,4,Tech Enthusiasts,04-12-2021
8004,NexGen Systems,Search,Men 25-34,30 days,YouTube,6%,"$6,355.00",6.83,Miami,German,221,8437,1,Outdoor Adventurers,05-12-2021
8005,TechCorp,Social Media,Women 35-44,30 days,Instagram,6%,"$19,994.00",6.45,Los Angeles,English,534,2677,6,Fashionistas,06-12-2021
8006,DataTech Solutions,Influencer,Men 18-24,30 days,Google Ads,4%,"$19,705.00",6.57,New York,English,494,1672,1,Foodies,07-12-2021
8007,Alpha Innovations,Display,Men 25-34,30 days,Website,15%,"$7,081.00",3.58,Los Angeles,Spanish,149,3383,6,Foodies,08-12-2021
8008,Alpha Innovations,Email,All Ages,30 days,Instagram,2%,"$7,905.00",5.97,Miami,English,564,2491,7,Foodies,09-12-2021
8009,Innovate Industries,Influencer,Women 35-44,60 days,YouTube,11%,"$19,852.00",2.11,New York,Mandarin,398,3271,10,Tech Enthusiasts,10-12-2021
8010,Alpha Innovations,Influencer,Women 25-34,15 days,YouTube,12%,"$12,299.00",3.98,Miami,German,578,8368,3,Foodies,11-12-2021
8011,NexGen Systems,Display,Women 25-34,45 days,Facebook,12%,"$10,187.00",2.27,Los Angeles,Spanish,730,4593,6,Foodies,12-12-2021
8012,NexGen Systems,Email,Men 18-24,15 days,Instagram,7%,"$9,729.00",6.08,New York,Mandarin,531,9905,7,Fashionistas,13-12-2021
8013,DataTech Solutions,Display,All Ages,30 days,Google Ads,9%,"$12,613.00",5.42,Los Angeles,Mandarin,874,3528,1,Health & Wellness,14-12-2021
8014,Innovate Industries,Influencer,Men 18-24,30 days,YouTube,4%,"$5,613.00",2.8,Chicago,French,147,4631,1,Outdoor Adventurers,15-12-2021
8015,NexGen Systems,Search,Women 25-34,15 days,Instagram,8%,"$10,682.00",3.58,Houston,French,946,1519,1,Foodies,16-12-2021
8016,Alpha Innovations,Social Media,All Ages,60 days,Google Ads,11%,"$14,316.00",5.54,New York,German,399,3767,8,Tech Enthusiasts,17-12-2021
8017,NexGen Systems,Influencer,Women 25-34,30 days,Email,15%,"$12,613.00",7.81,New York,German,274,5916,1,Foodies,18-12-2021
8018,DataTech Solutions,Search,Men 18-24,60 days,Website,3%,"$18,211.00",7.96,Miami,Spanish,922,2984,7,Foodies,19-12-2021
8019,NexGen Systems,Search,Men 18-24,30 days,Instagram,14%,"$19,482.00",2.12,Los Angeles,Mandarin,660,7098,6,Tech Enthusiasts,20-12-2021
8020,TechCorp,Influencer,Women 35-44,45 days,Instagram,7%,"$12,734.00",5.31,Los Angeles,English,512,5735,7,Tech Enthusiasts,21-12-2021
8021,Innovate Industries,Social Media,Women 35-44,45 days,Facebook,7%,"$17,323.00",4.6,Chicago,Spanish,216,9711,2,Foodies,22-12-2021
8022,NexGen Systems,Display,Women 25-34,45 days,Instagram,12%,"$13,650.00",3.19,Houston,Spanish,245,2457,1,Tech Enthusiasts,23-12-2021
8023,NexGen Systems,Display,All Ages,60 days,YouTube,13%,"$12,558.00",2.1,Chicago,English,578,4298,5,Foodies,24-12-2021
8024,TechCorp,Social Media,Men 25-34,30 days,Email,5%,"$11,932.00",2.27,Chicago,Spanish,300,1161,5,Health & Wellness,25-12-2021
8025,DataTech Solutions,Social Media,Women 35-44,45 days,Email,3%,"$13,610.00",4.38,Los Angeles,French,614,7782,10,Outdoor Adventurers,26-12-2021
8026,DataTech Solutions,Search,Men 25-34,15 days,Email,5%,"$8,247.00",7.68,Houston,Spanish,835,2749,3,Outdoor Adventurers,27-12-2021
8027,NexGen Systems,Influencer,Women 25-34,15 days,Website,5%,"$13,219.00",7.27,Miami,Mandarin,556,5857,6,Tech Enthusiasts,28-12-2021
8028,NexGen Systems,Email,Women 35-44,15 days,Facebook,10%,"$19,798.00",2.34,Houston,English,169,9538,5,Fashionistas,29-12-2021
8029,Innovate Industries,Influencer,Men 25-34,45 days,Website,5%,"$6,619.00",4.13,New York,Mandarin,705,6509,1,Outdoor Adventurers,30-12-2021
8030,Alpha Innovations,Search,Men 25-34,45 days,YouTube,10%,"$9,436.00",3.45,Houston,English,730,2653,2,Foodies,31-12-2021
8031,NexGen Systems,Social Media,Women 25-34,45 days,Website,5%,"$7,860.00",5.87,Houston,German,418,4036,7,Tech Enthusiasts,01-01-2021
8032,TechCorp,Email,All Ages,60 days,YouTube,1%,"$5,094.00",2.81,Los Angeles,Mandarin,353,3390,2,Outdoor Adventurers,02-01-2021
8033,TechCorp,Influencer,All Ages,45 days,Facebook,6%,"$9,575.00",6.66,Chicago,English,873,2253,9,Fashionistas,03-01-2021
8034,TechCorp,Email,Women 35-44,45 days,Instagram,1%,"$8,246.00",3.55,New York,German,305,8135,7,Foodies,04-01-2021
8035,DataTech Solutions,Influencer,All Ages,60 days,Instagram,15%,"$8,369.00",5.38,Los Angeles,Mandarin,197,7503,3,Tech Enthusiasts,05-01-2021
8036,Alpha Innovations,Email,Men 25-34,15 days,Instagram,9%,"$8,792.00",4.15,Houston,German,383,1244,6,Foodies,06-01-2021
8037,Alpha Innovations,Influencer,Men 18-24,15 days,Google Ads,9%,"$9,145.00",4.49,Los Angeles,Spanish,298,7850,10,Health & Wellness,07-01-2021
8038,Innovate Industries,Search,Women 35-44,45 days,Website,4%,"$18,460.00",5.56,Chicago,German,142,3545,4,Outdoor Adventurers,08-01-2021
8039,Innovate Industries,Email,All Ages,15 days,Google Ads,13%,"$14,971.00",6.46,Chicago,Mandarin,131,8404,10,Tech Enthusiasts,09-01-2021
8040,TechCorp,Social Media,Women 35-44,15 days,Email,13%,"$12,956.00",5.78,Miami,Spanish,670,8567,2,Health & Wellness,10-01-2021
8041,TechCorp,Search,Men 25-34,30 days,Google Ads,14%,"$11,200.00",6.41,Chicago,Mandarin,247,8286,3,Foodies,11-01-2021
8042,DataTech Solutions,Search,Women 25-34,15 days,Instagram,9%,"$9,727.00",7.63,Houston,English,538,1216,10,Tech Enthusiasts,12-01-2021
8043,Alpha Innovations,Email,Women 35-44,30 days,Email,14%,"$7,747.00",3.51,Los Angeles,Mandarin,474,8564,8,Outdoor Adventurers,13-01-2021
8044,Innovate Industries,Search,Men 18-24,30 days,YouTube,5%,"$8,829.00",5.85,New York,German,948,2101,4,Tech Enthusiasts,14-01-2021
8045,DataTech Solutions,Search,Women 25-34,15 days,YouTube,5%,"$13,499.00",7.7,Los Angeles,German,776,5399,1,Foodies,15-01-2021
8046,Alpha Innovations,Display,Men 18-24,15 days,YouTube,7%,"$18,203.00",3.39,Chicago,English,424,2875,1,Fashionistas,16-01-2021
8047,NexGen Systems,Social Media,Women 35-44,60 days,Email,15%,"$7,296.00",6.42,Houston,English,682,3629,5,Health & Wellness,17-01-2021
8048,DataTech Solutions,Search,Men 18-24,60 days,Email,13%,"$13,016.00",3.32,Chicago,German,926,8862,6,Foodies,18-01-2021
8049,DataTech Solutions,Email,Men 25-34,60 days,Google Ads,11%,"$5,426.00",3.54,Chicago,French,280,7685,3,Fashionistas,19-01-2021
8050,Innovate Industries,Email,Men 25-34,60 days,Email,11%,"$6,965.00",4.84,Los Angeles,French,239,9947,4,Fashionistas,20-01-2021
8051,NexGen Systems,Search,Women 25-34,45 days,Facebook,2%,"$19,064.00",5.23,Miami,Mandarin,220,9230,9,Fashionistas,21-01-2021
8052,Alpha Innovations,Email,Women 25-34,60 days,Email,9%,"$18,928.00",6.65,New York,German,320,1718,5,Tech Enthusiasts,22-01-2021
8053,DataTech Solutions,Display,Women 35-44,15 days,Email,12%,"$14,720.00",7.77,Houston,Mandarin,646,3979,9,Tech Enthusiasts,23-01-2021
8054,Innovate Industries,Influencer,Men 18-24,30 days,Website,10%,"$9,239.00",6.67,New York,Mandarin,741,3556,3,Tech Enthusiasts,24-01-2021
8055,Innovate Industries,Search,Men 25-34,60 days,Google Ads,9%,"$8,791.00",7.46,Los Angeles,Spanish,353,7071,10,Tech Enthusiasts,25-01-2021
8056,NexGen Systems,Email,Women 25-34,30 days,YouTube,8%,"$8,353.00",5.22,Los Angeles,Spanish,759,2235,8,Foodies,26-01-2021
8057,NexGen Systems,Search,Men 18-24,60 days,YouTube,7%,"$19,495.00",4.03,Los Angeles,Mandarin,846,1008,7,Foodies,27-01-2021
8058,TechCorp,Influencer,Women 35-44,45 days,Google Ads,11%,"$8,397.00",2.71,Miami,Spanish,911,7526,4,Health & Wellness,28-01-2021
8059,Alpha Innovations,Search,Men 25-34,15 days,Website,6%,"$13,973.00",4.94,Los Angeles,English,503,2563,8,Outdoor Adventurers,29-01-2021
8060,Innovate Industries,Email,All Ages,60 days,Website,11%,"$9,278.00",5.28,Chicago,French,468,7977,3,Outdoor Adventurers,30-01-2021
8061,Innovate Industries,Search,Women 25-34,30 days,Email,9%,"$15,396.00",7.78,Los Angeles,English,927,5947,4,Outdoor Adventurers,31-01-2021
8062,Alpha Innovations,Social Media,Men 18-24,60 days,Facebook,12%,"$17,396.00",5.18,Houston,Spanish,457,8234,2,Health & Wellness,01-02-2021
8063,NexGen Systems,Email,All Ages,45 days,Website,14%,"$10,134.00",2.05,Chicago,English,606,5918,2,Health & Wellness,02-02-2021
8064,NexGen Systems,Influencer,All Ages,60 days,Email,5%,"$10,075.00",4.36,Houston,French,381,7761,9,Tech Enthusiasts,03-02-2021
8065,Innovate Industries,Email,Women 25-34,60 days,YouTube,2%,"$12,460.00",7.37,Houston,Spanish,783,4296,4,Health & Wellness,04-02-2021
8066,Innovate Industries,Social Media,Women 35-44,15 days,Facebook,3%,"$16,326.00",5.9,Miami,English,568,5604,8,Fashionistas,05-02-2021
8067,TechCorp,Search,All Ages,60 days,Website,10%,"$8,257.00",2.1,Los Angeles,Spanish,702,4327,9,Health & Wellness,06-02-2021
8068,NexGen Systems,Influencer,Women 35-44,15 days,Instagram,10%,"$15,830.00",3.99,New York,Spanish,249,5363,5,Health & Wellness,07-02-2021
8069,DataTech Solutions,Display,Women 25-34,30 days,Google Ads,2%,"$15,732.00",6.51,Miami,English,570,6106,4,Tech Enthusiasts,08-02-2021
8070,NexGen Systems,Search,Men 18-24,15 days,Google Ads,11%,"$9,295.00",4.62,Miami,French,934,9673,5,Tech Enthusiasts,09-02-2021
8071,NexGen Systems,Influencer,Men 25-34,30 days,Email,15%,"$17,987.00",3.78,New York,Mandarin,897,3264,9,Tech Enthusiasts,10-02-2021
8072,Alpha Innovations,Search,Men 25-34,45 days,Website,12%,"$15,719.00",3.77,Miami,French,441,1938,6,Health & Wellness,11-02-2021
8073,Alpha Innovations,Influencer,Women 35-44,30 days,Website,10%,"$6,284.00",7.47,Chicago,French,629,1813,5,Outdoor Adventurers,12-02-2021
8074,NexGen Systems,Search,Men 25-34,30 days,Website,14%,"$19,251.00",7.62,Houston,Mandarin,267,7113,8,Tech Enthusiasts,13-02-2021
8075,Alpha Innovations,Influencer,Women 35-44,45 days,Email,5%,"$10,108.00",5.54,Chicago,French,720,8905,10,Outdoor Adventurers,14-02-2021
8076,DataTech Solutions,Influencer,All Ages,30 days,Website,6%,"$10,980.00",3.36,New York,French,966,7734,4,Foodies,15-02-2021
8077,Innovate Industries,Social Media,Women 35-44,60 days,Email,6%,"$6,081.00",7.24,Los Angeles,Spanish,308,8149,7,Tech Enthusiasts,16-02-2021
8078,DataTech Solutions,Search,Women 35-44,15 days,Google Ads,7%,"$17,025.00",7.68,Houston,German,502,5954,3,Foodies,17-02-2021
8079,Innovate Industries,Influencer,Men 25-34,30 days,YouTube,6%,"$6,106.00",4.89,Houston,French,231,6122,7,Tech Enthusiasts,18-02-2021
8080,Innovate Industries,Social Media,Men 18-24,60 days,Instagram,7%,"$18,603.00",6.32,Chicago,Mandarin,241,6478,4,Foodies,19-02-2021
8081,TechCorp,Email,Men 25-34,30 days,Website,2%,"$6,353.00",5.78,Chicago,English,574,3415,5,Health & Wellness,20-02-2021
8082,NexGen Systems,Social Media,Men 25-34,30 days,YouTube,13%,"$6,308.00",6.11,New York,English,493,1073,10,Outdoor Adventurers,21-02-2021
8083,TechCorp,Email,Men 25-34,60 days,Instagram,4%,"$13,000.00",2.87,Los Angeles,Spanish,242,6520,8,Outdoor Adventurers,22-02-2021
8084,TechCorp,Social Media,Men 18-24,30 days,Google Ads,11%,"$17,568.00",4.95,Los Angeles,German,851,9989,1,Fashionistas,23-02-2021
8085,Innovate Industries,Search,Men 25-34,30 days,Google Ads,11%,"$16,075.00",3.61,Miami,English,624,9938,8,Foodies,24-02-2021
8086,DataTech Solutions,Influencer,Men 18-24,15 days,Email,10%,"$17,580.00",4.93,Miami,English,941,9233,2,Health & Wellness,25-02-2021
